hoovervilles	3
in	4
the	12
1930s	2
amazing	2
vintage	3
photographs	2
that	3
capture	2
everyday	3
life	2
shanty	3
towns	3
during	3
great	3
depression	4
many	2
of	1
sprung	1
up	1
all	1
over	1
united	1
states	1
were	1
facetiously	1
called	1
because	1
so	1
people	1
at	1
time	1
blamed	1
president	1
herbert	1
hoover	1
for	1
letting	1
nation	1
slide	1
into	1
