only	1
few	1
cds	1
listed	1
on	1
both	1
sites	1
anyone	1
got	1
a	1
copy	2
of	2
either	1
cd	1
or	1
just	1
some	1
the	1
songs	1
how	1
about	1
making	1
me	1
donate	1
pay	1
for	1
shipping	1
ever	1
what	1
i	1
need	1
to	1
do	1
