for	1
me	1
it	1
would	1
have	1
to	1
be	1
either	1
galaxy	1
of	3
terror	1
a	1
sci	1
fi	1
movie	1
or	1
michael	1
jacksons	1
moonwalk	1
watched	1
15	1
minutes	1
both	2
total	1
crap	1
them	1
