i	2
mean	1
just	1
ignoring	1
the	4
content	1
of	2
film	1
it	1
s	1
done	1
by	1
rian	1
johnson	1
idiot	1
who	1
did	1
star	1
wars	1
last	1
jedi	1
m	1
not	1
touching	1
any	1
his	1
films	1
