i	2
m	2
enjoying	1
this	1
game	1
a	2
lot	1
34	1
done	1
so	1
far	1
there	2
hasn	1
t	3
been	1
anything	1
anti	1
white	3
almost	1
all	1
the	2
characters	2
are	1
s	2
few	1
token	1
non	1
but	1
they	1
don	2
get	1
used	1
much	1
and	1
have	1
major	1
roles	1
it	1
one	1
of	1
best	1
games	1
ever	1
made	1
