i	2
m	2
from	1
a	1
partial	1
scottish	1
background	1
disappointed	1
the	1
jews	1
not	1
only	1
race	2
swapped	1
macbeth	2
but	1
will	1
promote	1
mixing	1
what	1
s	1
next	1
idris	1
elba	1
as	1
robin	1
hood	1
http	1
https	1
movieweb	1
com	1
ate	1
joel	1
coen	1
