quote	1
originally	1
posted	1
by	2
frankishcavalry	1
no	2
the	2
ending	1
is	1
very	1
open	1
negro	1
communists	1
are	1
even	1
less	1
competent	1
it	1
s	1
funny	1
how	2
they	2
tried	2
to	1
make	1
demands	1
for	1
an	1
all	1
black	1
nation	1
in	1
north	1
america	1
notice	1
that	1
force	1
and	2
a	1
disorganized	1
effort	1
whining	1
complaining	1
but	1
plan	1
typical	1
of	1
groes	1
