unless	1
you	2
re	1
into	1
dogfighting	1
or	1
gangbanging	1
have	2
no	1
reason	1
to	1
a	3
pit	3
bull	1
there	1
are	3
plethora	1
of	2
other	1
dog	2
breeds	1
that	1
way	1
better	1
for	1
family	1
and	1
do	1
not	1
the	1
violent	1
tendencies	1
bulls	2
negro	1
breed	1
