there	3
were	1
many	2
angry	2
game	5
developers	1
at	1
naughty	1
dog	1
70	1
of	6
them	3
quit	1
one	1
leaked	1
everything	1
about	1
their	1
last	1
us	1
2	1
a	4
few	2
days	1
ago	1
now	1
s	2
gamers	1
and	2
they	1
won	1
t	1
buy	1
this	2
in	2
the	3
2nd	1
half	1
you	1
are	3
forced	1
to	1
play	1
as	1
m	1
f	1
tranny	1
protagonist	1
bad	1
evil	1
guys	1
gang	1
straight	1
white	1
christians	1
who	1
kill	1
lgbt	1
most	1
male	1
also	1
females	1
