quote	1
originally	1
posted	1
by	1
tvoi_vrag	1
we	1
will	2
regroup	1
in	2
a	1
pacific	1
nw	1
and	1
then	1
counter	1
attack	1
that	1
is	1
the	1
idea	1
my	2
friend	1
i	2
move	1
to	2
kalispell	1
june	1
invite	1
all	1
of	1
friends	1
meet	1
me	1
there	1
